name,PLD(A),LCD(A),surfacearea[m^2/g],Porosity,Density(gr/cm3),%C,%F,%H,%N,%O,%S,%Si
linker103_C_linker96_C_bor_relaxed_interp_2,11.70997,13.33932,4565.76,0.749949,0.483691,62.352941,0,32.941176,4.705882,0,0,0
linker103_C_linker98_C_pts_relaxed_interp_2,9.00088,10.8801,4580.73,0.754425,0.478662,62.162162,0,34.234234,3.603604,0,0,0
linker103_CH_linker102_N_srb_relaxed_interp_2,7.10258,10.3643,3926.09,0.707258,0.518757,62.043796,0,35.036496,2.919708,0,0,0
linker103_CH_linker104_N_cda_relaxed,15.76714,16.09629,3804.59,0.745717,0.530862,54.639175,0,28.865979,8.247423,8.247423,0,0
linker103_CH_linker104_N_pth_relaxed,7.25348,8.33019,5335.93,0.785034,0.484329,57.746479,0,30.985915,5.633803,5.633803,0,0
linker103_CH_linker11_N_dia_relaxed_interp_3,10.34409,15.77936,4310.11,0.759978,0.418082,48.235294,0,37.647059,14.117647,0,0,0
linker103_CH_linker11_N_dia_relaxed_interp_4,8.23146,9.28157,3755.79,0.668736,0.557442,48.235294,0,37.647059,14.117647,0,0,0
linker103_CH_linker13_N_sql_relaxed,11.1921,12.1452,5712.41,0.772488,0.386439,52.688172,0,43.010753,4.301075,0,0,0
linker103_CH_linker15_N_dia_relaxed_interp_5,9.48148,11.21727,5504.63,0.766397,0.423223,56.989247,0,36.55914,6.451613,0,0,0
linker103_CH_linker16_N_dia_relaxed_interp_5,9.46031,10.93441,5393.99,0.747074,0.441031,54.639175,0,37.113402,8.247423,0,0,0
linker103_CH_linker19_N_dia_relaxed_interp_5,9.67624,11.39098,5433.56,0.774929,0.404659,59.550562,0,35.955056,4.494382,0,0,0
linker103_CH_linker23_N_dia_relaxed_interp_4,9.25786,12.11827,5342.16,0.790895,0.406358,54.639175,0,28.865979,8.247423,8.247423,0,0
linker103_CH_linker30_N_dia_relaxed_interp_5,9.98465,11.48152,4591.11,0.760868,0.415541,57.647059,0,32.941176,9.411765,0,0,0
linker103_CH_linker30_N_dia_relaxed_interp_6,9.06374,11.33429,3756.27,0.696193,0.498649,57.647059,0,32.941176,9.411765,0,0,0
linker103_CH_linker36_N_dia_relaxed_interp_4,11.15907,14.16703,5123.58,0.795284,0.369861,57.894737,0,33.684211,8.421053,0,0,0
linker103_CH_linker36_N_dia_relaxed_interp_5,8.06149,10.25283,4839.2,0.740385,0.462327,57.894737,0,33.684211,8.421053,0,0,0
linker103_CH_linker37_N_dia_relaxed_interp_4,8.96052,12.28746,5393.69,0.792897,0.413741,52.688172,0,25.806452,12.903226,8.602151,0,0
linker103_CH_linker38_N_dia_relaxed_interp_5,9.08196,11.16287,5465.05,0.798438,0.447447,56.989247,0,30.107527,8.602151,4.301075,0,0
linker103_CH_linker51_N_sql_relaxed,11.20482,12.17553,4548.93,0.767152,0.438961,54.639175,0,37.113402,8.247423,0,0,0
linker103_CH_linker58_N_dia_relaxed_interp_4,7.43085,8.60696,5538.57,0.77398,0.487476,56.923077,0,30.769231,12.307692,0,0,0
linker103_CH_linker58_N_qtz_relaxed_interp_3,16.70239,18.77306,5133.7,0.794694,0.391001,56.923077,0,30.769231,12.307692,0,0,0
linker103_CH_linker64_N_dia_relaxed_interp_4,8.60723,10.35071,4485.5,0.740777,0.520147,56.521739,0,28.985507,11.594203,2.898551,0,0
linker103_CH_linker65_N_dia_relaxed_interp_3,11.14702,16.60598,4357.37,0.766567,0.414608,59.42029,0,23.188406,17.391304,0,0,0
linker103_CH_linker65_N_dia_relaxed_interp_4,9.63849,11.8013,3616.76,0.672773,0.55281,59.42029,0,23.188406,17.391304,0,0,0
linker103_CH_linker66_N_dia_relaxed_interp_3,9.88978,16.06924,5330.85,0.796504,0.392032,53.424658,0,32.876712,10.958904,2.739726,0,0
linker103_CH_linker68_N_dia_relaxed_interp_3,10.67669,16.91335,4433.31,0.774231,0.409506,53.623188,0,26.086957,14.492754,5.797101,0,0
linker103_CH_linker68_N_dia_relaxed_interp_4,9.31111,12.59629,3809.62,0.685587,0.546008,53.623188,0,26.086957,14.492754,5.797101,0,0
linker103_CH_linker7_N_dia_relaxed_interp_3,9.9104,15.41792,4615.67,0.728845,0.383449,55.555556,0,39.506173,4.938272,0,0,0
linker103_CH_linker7_N_dia_relaxed_interp_4,6.90164,8.69628,4025.05,0.621299,0.511265,55.555556,0,39.506173,4.938272,0,0,0
linker103_CH_linker71_N_dia_relaxed_interp_3,9.76296,16.34066,4974.93,0.790668,0.409071,53.424658,0,30.136986,13.69863,2.739726,0,0
linker103_CH_linker71_N_dia_relaxed_interp_4,7.15752,8.68504,4386.42,0.71256,0.545428,53.424658,0,30.136986,13.69863,2.739726,0,0
linker103_CH_linker74_N_dia_relaxed_interp_3,9.07975,13.25629,4953.52,0.769786,0.426966,53.246753,0,31.168831,10.38961,5.194805,0,0
linker103_CH_linker74_N_dia_relaxed_interp_4,6.61637,8.85093,3954.87,0.675373,0.569288,53.246753,0,31.168831,10.38961,5.194805,0,0
linker103_CH_linker74_N_sql_relaxed,12.54465,13.70141,4632.66,0.796867,0.401319,53.246753,0,31.168831,10.38961,5.194805,0,0
linker103_CH_linker76_N_qtz_relaxed_interp_3,16.06516,18.35421,4704.47,0.785306,0.415457,56.923077,0,30.769231,12.307692,0,0,0
linker103_CH_linker76_N_tcb_relaxed,11.06965,12.40808,4904.62,0.789805,0.431264,56.923077,0,30.769231,12.307692,0,0,0
linker103_CH_linker77_N_qtz_relaxed_interp_3,16.90598,18.92843,4708.04,0.769002,0.400949,54.929577,0,33.802817,11.267606,0,0,0
linker103_CH_linker8_N_dia_relaxed_interp_3,8.44937,16.0959,3966,0.731758,0.457253,53.246753,0,25.974026,10.38961,10.38961,0,0
linker103_CH_linker80_N_sql_relaxed,11.23847,12.48784,4842.24,0.77797,0.406592,49.450549,0,39.56044,8.791209,2.197802,0,0
linker103_CH_linker89_N_dia_relaxed_interp_4,12.5499,15.75439,4604.26,0.791346,0.351147,58.762887,0,37.113402,4.123711,0,0,0
linker103_CH_linker89_N_dia_relaxed_interp_5,9.35632,11.35215,4377.39,0.735131,0.438933,58.762887,0,37.113402,4.123711,0,0,0
linker103_CH_linker89_N_dia_relaxed_interp_6,9.1878,10.66249,3522.87,0.661309,0.52672,58.762887,0,37.113402,4.123711,0,0,0
linker103_CH_linker91_N_moa_relaxed_interp_2,11.7069,13.87371,3618.63,0.745532,0.492714,55.555556,0,25.396825,19.047619,0,0,0
linker103_CH_linker91_N_tfi_relaxed_interp_2,6.19976,7.61531,4096.26,0.747656,0.59102,55.555556,0,25.396825,19.047619,0,0,0
linker103_CH_linker93_N_bor_relaxed_interp_2,11.16027,14.017,5892.23,0.789217,0.426474,58.671587,0,35.424354,5.904059,0,0,0
linker103_CH_linker93_N_dmd_relaxed_interp_3,9.37174,11.56124,5171.26,0.779056,0.406896,57.522124,0,35.39823,7.079646,0,0,0
linker103_CH_linker93_N_jph_relaxed_interp_3,10.26581,11.5845,5260.12,0.775444,0.366393,55.801105,0,35.359116,8.839779,0,0,0
linker103_CH_linker93_N_moc_relaxed_interp_2,9.01453,12.69696,5516.63,0.791209,0.40074,59.493671,0,35.443038,5.063291,0,0,0
linker103_CH_linker94_N_moa_relaxed_interp_3,8.69022,14.12382,4671.38,0.755151,0.424117,59.689922,0,35.658915,4.651163,0,0,0
linker103_CH_linker94_N_moc_relaxed_interp_3,6.18478,10.37757,4661.42,0.730489,0.49467,60.91954,0,35.632184,3.448276,0,0,0
linker103_CH_linker94_N_phw_relaxed_interp_4,9.06257,9.75921,4874.71,0.729569,0.483522,59.689922,0,35.658915,4.651163,0,0,0
linker103_CH_linker95_N_moc_relaxed_interp_3,10.89917,14.18285,5693.52,0.799295,0.374008,63.44086,0,33.333333,3.225806,0,0,0
linker103_CH_linker96_N_moa_relaxed_interp_3,10.78965,15.40618,4206.46,0.758565,0.423739,57.723577,0,32.520325,9.756098,0,0,0
linker103_CH_linker96_N_moc_relaxed_interp_3,6.26579,9.16529,4688.94,0.739371,0.505643,59.52381,0,33.333333,7.142857,0,0,0
linker103_CH2_linker1_NH_qtz_relaxed_interp_2,9.08019,12.93002,5484.3,0.77385,0.368193,50.617284,0,41.975309,7.407407,0,0,0
linker103_CH2_linker104_NH_pth_relaxed,5.8537,8.60154,4726.62,0.728358,0.523457,51.898734,0,37.974684,5.063291,5.063291,0,0
linker103_CH2_linker11_NH_qtz_relaxed_interp_2,10.91868,12.08957,5971.34,0.764997,0.413922,44.086022,0,43.010753,12.903226,0,0,0
linker103_CH2_linker12_NH_qtz_relaxed_interp_2,8.89285,11.18764,5735.37,0.768783,0.425815,48.235294,0,37.647059,4.705882,9.411765,0,0
linker103_CH2_linker16_NH_qtz_relaxed_interp_3,16.72131,18.10239,5429.26,0.784402,0.350027,50.47619,0,41.904762,7.619048,0,0,0
linker103_CH2_linker17_NH_qtz_relaxed_interp_3,13.08841,17.3372,5186.6,0.76347,0.428585,46.902655,0,35.39823,10.619469,7.079646,0,0
linker103_CH2_linker2_NH_qtz_relaxed_interp_2,11.49265,13.16927,6093.79,0.788571,0.368113,51.898734,0,40.506329,5.063291,2.531646,0,0
linker103_CH2_linker20_NH_qtz_relaxed_interp_3,16.21234,17.72934,5483.41,0.770372,0.34833,52.293578,0,44.036697,3.669725,0,0,0
linker103_CH2_linker22_NH_qtz_relaxed_interp_3,16.96065,19.12743,5951.97,0.794829,0.36289,52.475248,0,37.623762,5.940594,3.960396,0,0
linker103_CH2_linker23_NH_qtz_relaxed_interp_3,11.3756,15.17691,5734.41,0.783966,0.404754,50.47619,0,34.285714,7.619048,7.619048,0,0
linker103_CH2_linker24_NH_qtz_relaxed_interp_3,13.81225,15.84668,4850.04,0.768803,0.402009,50.47619,0,34.285714,7.619048,7.619048,0,0
linker103_CH2_linker26_NH_qtz_relaxed_interp_3,12.36055,14.57075,4036.77,0.721589,0.483525,46.902655,0,28.318584,10.619469,14.159292,0,0
linker103_CH2_linker27_NH_qtz_relaxed_interp_3,12.95732,14.51108,5678.3,0.782142,0.385956,52.293578,0,38.53211,5.504587,3.669725,0,0
linker103_CH2_linker3_NH_qtz_relaxed_interp_2,10.55621,12.15101,7240.34,0.789652,0.366742,51.807229,0,43.373494,4.819277,0,0,0
linker103_CH2_linker31_NH_qtz_relaxed_interp_3,15.75962,18.64003,6100.59,0.779562,0.351166,50.47619,0,41.904762,7.619048,0,0,0
linker103_CH2_linker34_NH_qtz_relaxed_interp_3,12.4454,16.68976,5664.33,0.771399,0.413554,50.47619,0,34.285714,7.619048,7.619048,0,0
linker103_CH2_linker37_NH_qtz_relaxed_interp_3,17.64214,19.38258,4904.78,0.772834,0.411446,48.514851,0,31.683168,11.881188,7.920792,0,0
linker103_CH2_linker4_NH_qtz_relaxed_interp_2,8.93784,12.89071,5040.51,0.76137,0.403993,50.617284,0,37.037037,7.407407,4.938272,0,0
linker103_CH2_linker4_NH_qtz_relaxed_interp_3,8.93784,12.8765,2816.01,0.589246,0.605989,50.617284,0,37.037037,7.407407,4.938272,0,0
linker103_CH2_linker42_NH_qtz_relaxed_interp_2,9.21775,10.88784,6117.67,0.785032,0.444855,52.941176,0,32.941176,9.411765,4.705882,0,0
linker103_CH2_linker45_NH_qtz_relaxed_interp_2,7.79484,9.00797,6573.93,0.783858,0.411337,52.941176,0,37.647059,9.411765,0,0,0
linker103_CH2_linker47_NH_qtz_relaxed_interp_2,11.60893,12.33314,4598.32,0.739818,0.469655,54.639175,0,37.113402,8.247423,0,0,0
linker103_CH2_linker48_NH_qtz_relaxed_interp_2,11.16504,12.4566,4955.43,0.733828,0.44405,50.515464,0,41.237113,8.247423,0,0,0
linker103_CH2_linker5_NH_qtz_relaxed_interp_2,11.16719,12.42934,6901.11,0.767031,0.381866,50.561798,0,44.94382,4.494382,0,0,0
linker103_CH2_linker51_NH_qtz_relaxed_interp_2,9.34977,10.36886,4776.21,0.7002,0.47514,50.47619,0,41.904762,7.619048,0,0,0
linker103_CH2_linker52_NH_qtz_relaxed_interp_2,11.30774,12.11126,4907.17,0.729913,0.447912,50.537634,0,38.709677,8.602151,2.150538,0,0
linker103_CH2_linker53_NH_qtz_relaxed_interp_2,9.16852,11.10832,4381.6,0.668904,0.478551,48.623853,0,44.036697,7.33945,0,0,0
linker103_CH2_linker57_NH_qtz_relaxed_interp_2,9.41042,12.96546,4573.69,0.757294,0.426104,51.724138,0,36.781609,9.195402,2.298851,0,0
linker103_CH2_linker57_NH_qtz_relaxed_interp_3,9.41042,12.95868,2564.44,0.58869,0.639156,51.724138,0,36.781609,9.195402,2.298851,0,0
linker103_CH2_linker58_NH_dia_relaxed_interp_3,10.0991,12.58463,5727.54,0.774187,0.39385,50.684932,0,38.356164,10.958904,0,0,0
linker103_CH2_linker58_NH_dia_relaxed_interp_4,7.70904,10.81449,4724.74,0.680884,0.525134,50.684932,0,38.356164,10.958904,0,0,0
linker103_CH2_linker59_NH_qtz_relaxed_interp_2,11.33575,12.79504,5783.6,0.775,0.372442,49.367089,0,40.506329,10.126582,0,0,0
linker103_CH2_linker6_NH_qtz_relaxed_interp_2,9.59621,11.2454,5653.09,0.761651,0.453152,48.235294,0,32.941176,9.411765,9.411765,0,0
linker103_CH2_linker60_NH_qtz_relaxed_interp_2,10.39454,11.85103,6917.67,0.759172,0.390398,48.235294,0,42.352941,9.411765,0,0,0
linker103_CH2_linker61_NH_qtz_relaxed_interp_2,12.39352,13.99731,5897.06,0.794165,0.371208,48.051948,0,38.961039,12.987013,0,0,0
linker103_CH2_linker62_NH_qtz_relaxed_interp_2,8.89402,12.60039,5611.56,0.78315,0.386594,52,0,34.666667,13.333333,0,0,0
linker103_CH2_linker63_NH_qtz_relaxed_interp_2,11.14527,12.36665,5517.21,0.765428,0.391989,48.148148,0,39.506173,9.876543,2.469136,0,0
linker103_CH2_linker64_NH_qtz_relaxed_interp_2,9.04579,11.33662,6667.6,0.795508,0.390006,50.649351,0,36.363636,10.38961,2.597403,0,0
linker103_CH2_linker65_NH_qtz_relaxed_interp_2,10.59819,12.17405,5048.32,0.742506,0.430664,53.246753,0,31.168831,15.584416,0,0,0
linker103_CH2_linker67_NH_qtz_relaxed_interp_2,8.92182,12.97747,4970.53,0.761668,0.412382,49.367089,0,35.443038,10.126582,5.063291,0,0
linker103_CH2_linker68_NH_qtz_relaxed_interp_2,10.99924,13.01591,5278.37,0.766339,0.410724,48.051948,0,33.766234,12.987013,5.194805,0,0
linker103_CH2_linker7_NH_qtz_relaxed_interp_2,9.20042,11.86552,5425.44,0.75363,0.374605,50.561798,0,44.94382,4.494382,0,0,0
linker103_CH2_linker7_NH_qtz_relaxed_interp_3,6.4841,11.5359,3058.15,0.579747,0.561907,50.561798,0,44.94382,4.494382,0,0,0
linker103_CH2_linker70_NH_qtz_relaxed_interp_2,10.61021,11.78141,5904.28,0.737914,0.429447,46.067416,0,40.449438,8.988764,4.494382,0,0
linker103_CH2_linker71_NH_qtz_relaxed_interp_2,9.04514,11.90629,5686.02,0.762111,0.410686,48.148148,0,37.037037,12.345679,2.469136,0,0
linker103_CH2_linker76_NH_dia_relaxed_interp_3,8.37738,9.79023,6445.94,0.786421,0.393768,50.684932,0,38.356164,10.958904,0,0,0
linker103_CH2_linker76_NH_qtz_relaxed_interp_2,10.32043,14.04751,5403.77,0.791795,0.355694,50.684932,0,38.356164,10.958904,0,0,0
linker103_CH2_linker77_NH_dia_relaxed_interp_3,9.00558,10.00534,6297.48,0.757049,0.417126,49.367089,0,40.506329,10.126582,0,0,0
linker103_CH2_linker77_NH_qtz_relaxed_interp_2,11.38466,13.26117,5714.5,0.770562,0.372667,49.367089,0,40.506329,10.126582,0,0,0
linker103_CH2_linker78_NH_qtz_relaxed_interp_2,10.32275,13.0135,5359.74,0.752037,0.39278,48.148148,0,39.506173,9.876543,2.469136,0,0
linker103_CH2_linker79_NH_qtz_relaxed_interp_2,11.43352,12.85706,5943.47,0.748282,0.404744,49.425287,0,41.37931,9.195402,0,0,0
linker103_CH2_linker8_NH_qtz_relaxed_interp_2,9.02623,12.19663,4675.63,0.740464,0.457212,48.235294,0,32.941176,9.411765,9.411765,0,0
linker103_CH2_linker81_NH_qtz_relaxed_interp_2,9.68707,12.72508,5539.1,0.794276,0.356444,50.684932,0,38.356164,10.958904,0,0,0
linker103_CH2_linker81_NH_qtz_relaxed_interp_3,9.68703,12.69126,3481.83,0.649706,0.534666,50.684932,0,38.356164,10.958904,0,0,0
linker103_CH2_linker82_NH_qtz_relaxed_interp_2,9.77301,11.45135,7158.96,0.795017,0.373417,49.367089,0,40.506329,10.126582,0,0,0
linker103_CH2_linker83_NH_qtz_relaxed_interp_2,10.50951,12.50886,5176.03,0.764002,0.412928,52.941176,0,37.647059,9.411765,0,0,0
linker103_CH2_linker87_NH_qtz_relaxed_interp_2,11.83222,13.22772,6520.21,0.799176,0.348527,53.246753,0,41.558442,5.194805,0,0,0
linker103_CH2_linker9_NH_qtz_relaxed_interp_2,11.30518,13.09702,6111.43,0.760547,0.381843,50.561798,0,44.94382,4.494382,0,0,0
linker103_CH2_linker91_NH_bor_relaxed,7.42118,11.47092,5947.8,0.79256,0.400833,50.769231,0,36.923077,12.307692,0,0,0
linker103_CH2_linker92_NH_bor_relaxed,7.12431,12.13042,5793.1,0.788553,0.39529,53.623188,0,40.57971,5.797101,0,0,0
linker103_CH2_linker93_NH_bor_relaxed_interp_2,12.97435,15.51954,6117.85,0.76679,0.408598,53.898305,0,40.677966,5.423729,0,0,0
linker103_CO_linker23_NH_dia_relaxed_interp_4,12.58384,14.85336,4899.15,0.766538,0.440215,52.475248,0,27.722772,7.920792,11.881188,0,0
linker103_CO_linker37_NH_dia_relaxed_interp_4,12.50759,15.20799,4813.49,0.776077,0.447088,50.515464,0,24.742268,12.371134,12.371134,0,0
linker103_CO_linker42_NH_dia_relaxed_interp_3,9.09786,9.91594,4526.31,0.75264,0.527133,55.555556,0,24.691358,9.876543,9.876543,0,0
linker103_CO_linker50_NH_qtz_relaxed_interp_3,5.58475,8.1683,4296.88,0.686814,0.566426,51.648352,0,32.967033,10.989011,4.395604,0,0
linker103_CO_linker51_NH_qtz_relaxed_interp_2,10.41158,11.825,5100.5,0.783033,0.403946,52.475248,0,35.643564,7.920792,3.960396,0,0
linker103_CO_linker51_NH_qtz_relaxed_interp_3,5.2575,7.96536,3543.44,0.636984,0.605918,52.475248,0,35.643564,7.920792,3.960396,0,0
linker103_CO_linker59_NH_dia_relaxed_interp_3,8.68929,9.60435,5136.95,0.754915,0.448579,52,0,32,10.666667,5.333333,0,0
linker103_CO_linker61_NH_dia_relaxed_interp_3,8.7203,9.65897,5132.15,0.765295,0.450119,50.684932,0,30.136986,13.69863,5.479452,0,0
linker103_CO_linker64_NH_dia_relaxed_interp_3,8.79158,9.79177,4910.41,0.760173,0.467713,53.424658,0,27.39726,10.958904,8.219178,0,0
linker103_CO_linker65_NH_dia_relaxed_interp_3,8.56878,9.00589,4240.88,0.70748,0.511644,56.164384,0,21.917808,16.438356,5.479452,0,0
linker103_CO_linker68_NH_dia_relaxed_interp_3,8.73132,9.57878,4720.64,0.757385,0.490579,50.684932,0,24.657534,13.69863,10.958904,0,0
linker103_CO_linker71_NH_dia_relaxed_interp_3,8.76198,9.99031,4849.55,0.747821,0.495093,50.649351,0,28.571429,12.987013,7.792208,0,0
linker103_CO_linker76_NH_dia_relaxed_interp_3,9.35398,10.01756,5603.2,0.792957,0.429,53.623188,0,28.985507,11.594203,5.797101,0,0
linker103_CO_linker78_NH_dia_relaxed_interp_3,8.59123,9.98742,4965.69,0.74856,0.46996,50.649351,0,31.168831,10.38961,7.792208,0,0
linker103_CO_linker81_NH_dia_relaxed_interp_3,9.18276,10.077,5501.82,0.7915,0.4293,53.623188,0,28.985507,11.594203,5.797101,0,0
linker103_CO_linker88_NH_dia_relaxed_interp_3,9.11422,10.05431,5193.63,0.76691,0.464277,53.246753,0,31.168831,5.194805,10.38961,0,0
linker103_CO_linker93_NH_bor_relaxed_interp_2,12.12654,15.26277,5667.4,0.776065,0.443484,56.183746,0,33.922261,5.65371,4.240283,0,0
linker103_N_linker1_CH_cds_relaxed_interp_2,7.33072,10.83691,5663.88,0.781651,0.402843,56.164384,0,35.616438,8.219178,0,0,0
linker103_N_linker13_CH_sql_relaxed,11.06292,12.075,5638.07,0.77247,0.388504,52.688172,0,43.010753,4.301075,0,0,0
linker103_N_linker24_CH_dia_relaxed_interp_4,8.79498,12.25964,5177.54,0.770615,0.416544,54.639175,0,28.865979,8.247423,8.247423,0,0
linker103_N_linker25_CH_dia_relaxed_interp_4,9.69968,13.2574,4804.94,0.770481,0.417281,54.639175,0,28.865979,8.247423,8.247423,0,0
linker103_N_linker39_CH_dia_relaxed_interp_4,11.65724,13.46003,4779.89,0.798991,0.366188,57.647059,0,28.235294,14.117647,0,0,0
linker103_N_linker39_CH_dia_relaxed_interp_5,9.43513,10.76915,4455.78,0.742385,0.457735,57.647059,0,28.235294,14.117647,0,0,0
linker103_N_linker4_CH_qtz_relaxed_interp_3,16.7623,18.90222,3771.62,0.735,0.447652,56.164384,0,30.136986,8.219178,5.479452,0,0
linker103_N_linker41_CH_dia_relaxed_interp_3,10.83962,13.88524,4411.65,0.755674,0.415229,58.90411,0,30.136986,8.219178,2.739726,0,0
linker103_N_linker41_CH_dia_relaxed_interp_4,5.57499,8.10138,4007.45,0.662016,0.553638,58.90411,0,30.136986,8.219178,2.739726,0,0
linker103_N_linker44_CH_sod_relaxed,5.96634,18.01879,4381.79,0.739249,0.4538,52.475248,0,35.643564,7.920792,3.960396,0,0
linker103_N_linker46_CH_cds_relaxed_interp_2,6.75137,10.53627,4722.24,0.728079,0.469661,56.626506,0,33.73494,9.638554,0,0,0
linker103_N_linker46_CH_sod_relaxed,8.15731,19.55708,5961.83,0.792604,0.380314,56.626506,0,33.73494,9.638554,0,0,0
linker103_N_linker47_CH_dei-z_relaxed_interp_3,7.76029,14.10617,5224.53,0.792901,0.407852,59.550562,0,31.460674,8.988764,0,0,0
linker103_N_linker47_CH_sod_relaxed,6.89006,19.75938,5114.88,0.770718,0.4195,59.550562,0,31.460674,8.988764,0,0,0
linker103_N_linker48_CH_dei-z_relaxed_interp_3,8.30135,13.26229,5770.86,0.791048,0.384295,55.05618,0,35.955056,8.988764,0,0,0
linker103_N_linker48_CH_sod_relaxed,7.05601,19.7264,5689.76,0.761011,0.396444,55.05618,0,35.955056,8.988764,0,0,0
linker103_N_linker50_CH_sod_relaxed,7.11389,19.41824,5790.44,0.777581,0.396191,54.022989,0,34.482759,11.494253,0,0,0
linker103_N_linker51_CH_sql_relaxed,11.20389,12.19395,4378.43,0.761125,0.444267,54.639175,0,37.113402,8.247423,0,0,0
linker103_N_linker53_CH_sod_relaxed,5.75396,19.77953,4874.89,0.724206,0.426927,52.475248,0,39.60396,7.920792,0,0,0
linker103_N_linker54_CH_dei-z_relaxed_interp_3,7.69246,14.66925,4683.44,0.736972,0.416473,55.294118,0,28.235294,9.411765,7.058824,0,0
linker103_N_linker54_CH_sod_relaxed,5.77377,19.80477,5337.7,0.78677,0.429743,55.294118,0,28.235294,9.411765,7.058824,0,0
linker103_N_linker58_CH_dia_relaxed_interp_3,11.57815,14.45642,4494.78,0.785228,0.377241,56.923077,0,30.769231,12.307692,0,0,0
linker103_N_linker58_CH_dia_relaxed_interp_4,8.0459,9.53415,4100.69,0.705696,0.502988,56.923077,0,30.769231,12.307692,0,0,0
linker103_N_linker58_CH_dia_relaxed_interp_5,6.22551,6.50176,2852.42,0.597586,0.628735,56.923077,0,30.769231,12.307692,0,0,0
linker103_N_linker58_CH_qtz_relaxed_interp_3,16.4035,17.13518,4068.38,0.763478,0.404,56.923077,0,30.769231,12.307692,0,0,0
linker103_N_linker62_CH_cds_relaxed_interp_2,7.12484,11.00288,5412.7,0.781242,0.429515,58.208955,0,26.865672,14.925373,0,0,0
linker103_N_linker62_CH_dia_relaxed_interp_3,10.09341,12.80097,4714.57,0.785961,0.406527,58.208955,0,26.865672,14.925373,0,0,0
linker103_N_linker62_CH_dia_relaxed_interp_4,5.8986,8.27217,4205.74,0.707583,0.542037,58.208955,0,26.865672,14.925373,0,0,0
linker103_N_linker63_CH_dia_relaxed_interp_3,9.64611,11.80669,5235.84,0.767896,0.414487,53.424658,0,32.876712,10.958904,2.739726,0,0
linker103_N_linker63_CH_dia_relaxed_interp_4,6.08157,7.24788,4191.98,0.673786,0.55265,53.424658,0,32.876712,10.958904,2.739726,0,0
linker103_N_linker65_CH_dia_relaxed_interp_3,10.43223,11.58278,4565.68,0.750678,0.439161,59.42029,0,23.188406,17.391304,0,0,0
linker103_N_linker65_CH_dia_relaxed_interp_4,5.68236,7.72185,3950.87,0.657414,0.585547,59.42029,0,23.188406,17.391304,0,0,0
linker103_N_linker66_CH_dia_relaxed_interp_3,10.10354,11.76579,5180.93,0.769763,0.414457,53.424658,0,32.876712,10.958904,2.739726,0,0
linker103_N_linker66_CH_dia_relaxed_interp_4,5.8165,7.18589,4093.57,0.676576,0.55261,53.424658,0,32.876712,10.958904,2.739726,0,0
linker103_N_linker68_CH_dia_relaxed_interp_3,10.85384,13.04347,4401.81,0.748889,0.434106,53.623188,0,26.086957,14.492754,5.797101,0,0
linker103_N_linker68_CH_dia_relaxed_interp_4,5.55669,8.17851,3923.24,0.652502,0.578808,53.623188,0,26.086957,14.492754,5.797101,0,0
linker103_N_linker7_CH_dia_relaxed_interp_3,9.32214,16.50029,3902.92,0.727892,0.405638,55.555556,0,39.506173,4.938272,0,0,0
linker103_N_linker7_CH_dia_relaxed_interp_4,8.24288,9.32633,3129.96,0.619613,0.54085,55.555556,0,39.506173,4.938272,0,0,0
linker103_N_linker7_CH_dia_relaxed_interp_5,4.64871,5.35131,1564.05,0.476535,0.676063,55.555556,0,39.506173,4.938272,0,0,0
